STATION,NAME,DATE,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/5/10,15.21,1149,1148,0,0,0,,91,78,210,200,28,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/6/10,8.95,1813,1812,0.37,0,0,,90,73,210,210,25.9,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/7/10,6.26,1909,1909,0.2,0,0,,93,71,170,170,23,29.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/8/10,5.37,1445,1717,0.16,0,0,,88,73,340,40,14.1,19.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/9/10,7.61,1304,1714,0,0,0,,88,70,330,60,17.9,23
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/10/10,8.05,1655,1654,0,0,0,,89,69,330,320,16.1,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/11/10,7.83,1658,1658,0.79,0,0,,85,66,200,190,21,25.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/12/10,3.8,1628,1646,0,0,0,,84,65,50,70,13,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/13/10,6.04,1502,1628,0.17,0,0,,84,70,70,60,13,21.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/14/10,10.07,1647,1648,0,0,0,,90,70,170,170,19.9,25.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/15/10,10.07,1319,1400,0.01,0,0,,90,71,300,300,21,23.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/16/10,8.05,1507,1721,0,0,0,,90,67,210,260,17,23
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/17/10,6.93,1444,1109,0,0,0,,93,71,330,300,15,17.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/18/10,9.62,1518,1517,0.01,0,0,,92,72,260,250,21.9,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/19/10,4.92,1328,1732,0.01,0,0,,84,69,210,30,13,17
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/20/10,7.16,1924,742,0,0,0,,86,68,220,120,16.1,21.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/21/10,6.71,722,1541,0,0,0,,91,72,320,10,16.1,25.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/22/10,11.86,1856,1855,0.01,0,0,,90,69,210,200,25.9,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/23/10,11.86,1739,1739,2.79,0,0,,94,70,250,240,29.1,36.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/24/10,8.95,223,223,3.64,0,0,,87,69,320,310,23.9,33.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/25/10,9.17,1005,1012,0,0,0,,81,66,30,60,17,25.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/26/10,5.14,1602,1635,0,0,0,,84,61,100,80,15,19.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/27/10,6.49,1642,2338,0,0,0,,88,68,220,210,14.1,17
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/28/10,9.4,1531,1400,0,0,0,,88,73,300,320,16.1,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/29/10,6.93,1228,1331,0,0,0,,82,67,70,50,14.1,25.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/30/10,6.04,2359,2121,0,0,0,,80,69,160,150,14.1,17
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/31/10,5.82,553,601,0.68,0,0,,80,65,170,180,17,21.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/1/10,4.03,1826,1433,0,0,0,,86,65,100,50,10.1,17.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/2/10,6.71,2329,2343,0,0,0,,84,67,230,230,17.9,21.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/3/10,3.36,2354,2204,0.28,0,0,,86,66,240,40,13,19.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/4/10,4.92,547,546,0.48,0,0,,83,71,270,270,38,55.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/5/10,10.96,1206,1205,0,0,0,,83,68,300,310,21.9,29.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/6/10,6.49,1109,1239,0,0,0,,82,64,300,310,14.1,17.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/7/10,8.05,1703,1512,0,0,0,,83,62,200,200,17,21.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/8/10,9.84,1153,1151,0.08,0,0,,87,69,220,220,30,40.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/9/10,7.16,404,404,0.15,0,0,,88,72,300,310,21.9,25.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/10/10,4.92,1601,1508,0,0,0,,89,75,50,60,12.1,21.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/11/10,6.04,907,1514,0,0,0,,90,75,290,280,17,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/12/10,5.82,1757,1636,0,0,0,,92,74,80,80,12.1,23.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/13/10,7.61,1903,1903,0.25,0,0,,92,73,300,310,31.1,38
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/14/10,4.92,113,103,0,0,0,,88,72,240,240,13,17.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/15/10,8.72,1501,1500,0,0,0,,83,66,290,290,23,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/16/10,9.4,1428,1434,0,0,0,,80,63,260,280,21,25.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/17/10,6.04,1337,1202,0.03,0,0,,79,64,310,40,13,17.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/18/10,3.58,1945,1844,0.05,0,0,,84,63,110,60,10.1,19.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/19/10,4.92,1547,1452,0,0,0,,88,66,220,220,14.1,17.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/20/10,11.18,1605,2216,0.03,0,0,,92,71,170,210,21.9,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/21/10,6.04,1928,1930,0.45,0,0,,86,71,40,60,15,21.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/22/10,8.5,1601,1431,0,0,0,,81,68,70,60,14.1,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/23/10,7.38,1354,1637,0,0,0,,80,65,40,60,11,16.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/24/10,5.82,2049,2024,0,0,0,,84,64,360,340,17,23
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/25/10,10.29,1717,1025,0,0,0,,79,61,330,10,17,25.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/26/10,5.14,1808,,0,0,0,,79,59,90,,10.1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/27/10,8.95,2254,2255,0,0,0,,86,59,190,190,13,13
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/28/10,10.74,1452,1453,0,0,0,,88,65,180,200,17,19.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/29/10,11.41,1242,1242,0,0,0,,94,71,180,180,19.9,23.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/30/10,14.54,1552,1551,0,0,0,,88,74,190,180,19.9,25.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/31/10,14.99,2204,2202,0,0,0,,93,75,190,190,21,25.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/1/10,7.38,144,143,0.17,0,0,,81,71,200,200,19.9,25.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/2/10,6.93,2023,2022,1.55,0,0,,83,65,300,300,25.9,36.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/3/10,15.66,1712,1331,0,0,0,,70,56,290,290,25.9,38.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/4/10,11.86,1527,1525,0,0,0,,68,51,310,310,21.9,29.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/5/10,8.95,2336,1329,0,0,0,,76,49,170,190,17,23.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/6/10,14.99,2301,2101,0,0,0,,82,66,210,200,25.1,36.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/7/10,18.79,1137,1137,0,0,0,,77,58,250,250,36.9,46.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/8/10,6.49,1432,1733,0,0,0,,71,51,310,50,15,23
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/9/10,6.49,1547,1525,0,0,0,,67,50,60,50,13,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/10/10,9.4,2256,1655,0,0,0,,72,55,130,60,17,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/11/10,9.4,1718,1731,0.24,0,0,,75,58,310,290,17,23.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/12/10,7.83,1505,1203,0,0,0,,83,54,260,240,16.1,23.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/13/10,6.04,1539,2110,0,0,0,,82,57,280,360,17,23
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/14/10,4.92,1410,1533,0,0,0,,77,54,50,70,16.1,25.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/15/10,9.17,746,745,0,0,0,,75,59,120,120,17.9,21.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/16/10,11.41,1619,1739,0.16,0,0,,69,53,320,300,23.9,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/17/10,4.47,1618,1442,0,0,0,,74,49,170,170,14.1,17.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/18/10,6.49,956,955,0.35,0,0,,65,58,30,40,21.9,25.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/19/10,7.83,1530,912,0,0,0,,67,55,40,50,15,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/20/10,6.71,1733,10,0,0,0,,75,62,140,40,12.1,23.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/21/10,11.63,1716,1713,0.05,0,0,,88,68,300,270,32,46.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/22/10,6.04,1706,1153,0,0,0,,74,63,80,50,10.1,17
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/23/10,17,2205,2204,0,0,0,,89,65,210,210,33.1,47
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/24/10,17.22,303,303,0.26,0,0,,80,56,210,210,36.9,51.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/25/10,8.95,753,753,0,0,0,,60,52,350,10,19.9,29.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/26/10,10.07,955,859,0,0,0,,60,50,40,30,19.9,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/27/10,4.92,1616,945,0,0,0,,65,48,110,50,12.1,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/28/10,3.8,1054,1128,0,0,0,,71,46,360,30,12.1,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/29/10,5.82,1453,1134,0,0,0,,75,52,190,220,17,21.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/30/10,9.4,1123,1508,0,0,0,,74,52,340,40,21.9,29.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/1/10,6.26,2319,2316,0.08,0,0,,73,48,360,10,17,23
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/2/10,15.43,1100,1325,0.26,0,0,,57,45,10,10,29.1,34.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/3/10,11.41,1312,1006,0.08,0,0,,56,42,50,30,21.9,31.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/4/10,3.58,1541,1445,0,0,0,,60,38,60,60,10.1,19.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/5/10,3.58,1001,1652,0,0,0,,68,39,320,70,12.1,16.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/6/10,7.83,1517,1514,0,0,0,,78,46,250,240,16.1,23
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/7/10,6.26,1530,1106,0,0,0,,76,49,310,330,13,17
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/8/10,7.38,1406,1405,0,0,0,,79,48,250,250,16.1,21.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/9/10,3.58,1554,1937,0,0,0,,86,55,200,40,10.1,17.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/10/10,4.03,1527,1411,0,0,0,,84,57,220,220,14.1,19.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/11/10,4.03,1453,,0,0,0,,82,54,40,,15,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/12/10,3.8,1405,1440,0,0,0,,76,52,60,60,12.1,25.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/13/10,8.5,1419,523,0.1,0,0,,66,47,340,40,21,29.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/14/10,9.17,2249,2313,0,0,0,,66,43,330,360,23,29.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/15/10,8.05,2359,1134,0,0,0,,63,44,360,40,19.9,23.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/16/10,9.17,1409,1353,0,0,0,,71,40,200,200,23,31.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/17/10,5.37,1417,1617,0,0,0,,65,47,340,60,12.1,21.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/18/10,6.26,1223,1220,0,0,0,,61,43,50,60,13,23.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/19/10,7.16,1424,1307,0,0,0,,60,39,280,280,16.1,21.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/20/10,12.08,2022,1233,0,0,0,,70,44,330,280,25.1,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/21/10,10.07,1057,1056,0,0,0,,56,38,340,360,23,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/22/10,6.49,2357,2356,0.02,0,0,,64,33,210,210,15,19.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/23/10,11.41,1353,1352,0.1,0,0,,65,54,210,220,30,38
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/24/10,9.62,1407,1406,0.05,0,0,,72,54,220,210,21.9,31.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/25/10,12.3,2323,2221,0,0,0,,72,56,180,170,25.9,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/26/10,26.4,550,1106,0.24,0,0,,70,54,180,220,38,51
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/27/10,23.26,1323,1323,0,0,0,,65,43,230,260,40.9,55
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/28/10,14.09,924,921,0,0,0,,46,39,280,280,23,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/29/10,8.95,2357,2356,0,0,0,,50,31,210,220,17,23
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/30/10,13.42,945,944,0,0,0,,63,42,240,240,21.9,31.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/31/10,6.93,1535,919,0,0,0,,52,36,60,30,13,25.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/1/10,5.37,1443,1156,0,0,0,,54,32,80,80,14.1,21.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/2/10,4.47,1041,1341,0,0,0,,52,32,120,70,13,17
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/3/10,8.05,1225,1324,0.01,0,0,,54,31,220,230,15,17.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/4/10,14.76,1431,1047,0.01,0,0,,51,38,40,340,21.9,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/5/10,12.08,912,917,0,0,0,,40,28,330,350,23.9,29.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/6/10,6.71,2353,2352,0,0,0,,46,25,210,210,16.1,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/7/10,8.72,1131,1402,0,0,0,,59,35,210,220,17,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/8/10,6.71,1556,1555,0,0,0,,67,38,180,170,14.1,17
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/9/10,6.04,1520,1507,0,0,0,,69,40,100,80,13,17.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/10/10,8.05,1447,1426,0,0,0,,68,43,170,190,16.1,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/11/10,6.71,1827,2118,0.34,0,0,,67,46,330,70,14.1,17.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/12/10,9.17,1640,1218,0,0,0,,56,48,40,30,15,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/13/10,15.43,2245,2132,0.03,0,0,,57,39,230,240,25.1,36.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/14/10,13.2,345,1221,0.08,0,0,,48,37,230,280,23.9,31.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/15/10,7.61,1409,1345,0,0,0,,51,32,200,200,19.9,25.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/16/10,5.14,1154,1521,0,0,0,,50,32,90,50,12.1,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/17/10,7.83,2115,2149,0,0,0,,47,37,340,330,15,17.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/18/10,6.71,1234,1134,0,0,0,,39,26,300,330,13,17
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/19/10,10.74,1230,1025,0,0,0,,51,25,200,200,28,34.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/20/10,9.17,1150,1243,0,0,0,,43,30,30,50,17,29.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/21/10,13.65,2208,2303,0,0,0,,60,41,200,210,25.9,34.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/22/10,14.54,1608,1607,1.37,0,0,,67,39,170,150,25.9,44.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/23/10,10.51,406,914,0,0,0,,39,26,290,290,23.9,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/24/10,15.21,1201,1200,0.13,0,0,,40,25,130,130,29.1,36.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/25/10,9.84,2129,2358,0.01,0,0,,39,21,290,270,21.9,29.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/26/10,14.99,13,1716,0,0,0,,32,18,260,260,23.9,31.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/27/10,7.61,154,153,0,0,0,,34,21,290,280,17,23.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/28/10,9.84,2355,2354,0,0,0,,46,22,170,180,17,21.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/29/10,12.75,2130,2133,0.51,0,0,,49,33,130,140,25.1,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/30/10,15.43,617,1036,0.02,0,0,,49,25,250,240,25.1,33.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/1/10,14.54,610,11,0,0.1,0,,26,22,280,280,21.9,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/2/10,8.95,1332,1306,0,0,0,,33,22,260,290,15,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/3/10,3.58,8,1947,0,0,0,,31,18,310,50,8.9,19.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/4/10,7.61,1727,1706,0.49,5.1,2,,32,23,340,10,17,23
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/5/10,12.3,819,946,0,0,4,,26,12,320,320,21,23.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/6/10,12.53,1534,1546,0,0,3,,20,8,310,330,19.9,23
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/7/10,10.29,1345,3,0,0,3,,20,11,300,300,16.1,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/8/10,7.16,1324,1520,0,0,3,,25,7,330,340,13,17
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/9/10,10.29,2030,2051,0.03,0.8,3,,29,5,190,190,23,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/10/10,7.83,107,304,0,0,3,,37,23,210,210,16.1,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/11/10,10.51,1456,1637,0.45,0.3,3,,36,24,130,110,21.9,25.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/12/10,22.59,1133,1803,0.04,0.6,1,,31,12,350,330,40.9,47
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/13/10,16.55,202,228,0,0,1,,16,7,340,320,30,36.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/14/10,7.38,1240,1445,0,0,1,,21,6,320,30,13,19.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/15/10,2.91,2020,1606,0,0,1,,25,2,140,80,8.9,16.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/16/10,5.59,1814,1240,0.01,0.7,1,,27,20,310,30,14.1,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/17/10,9.4,1348,1347,0,0,1,,22,13,250,250,16.1,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/18/10,10.07,1339,1143,0,0,1,,19,10,260,280,17.9,23
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/19/10,5.82,1452,1455,0,0,1,,21,8,280,270,13,15
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/20/10,6.71,2342,1740,0.2,3,1,,27,6,130,90,16.1,19.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/21/10,7.61,2359,2358,0.02,0,3,,31,26,280,280,17,23
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/22/10,11.41,57,1441,0,0,3,,35,18,290,30,21,31.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/23/10,5.14,1055,1054,0,0,3,,29,19,350,30,12.1,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/24/10,5.82,2325,1952,0.2,1.9,3,,32,27,350,360,10.1,16.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/25/10,10.96,2256,2012,0.06,0.9,5,,31,20,360,30,16.1,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/26/10,12.75,1238,1237,0.17,2.8,7,,33,19,360,10,21.9,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/27/10,8.72,2349,2327,0,0,6,,22,11,210,230,14.1,17.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/28/10,8.95,209,209,0,0,6,,27,12,220,230,16.1,21.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/29/10,9.84,1519,1518,0.01,0,6,,36,9,190,180,21.9,25.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/30/10,16.78,2006,2012,0,0,3,,46,34,190,190,25.1,33.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/31/10,14.09,108,116,0.67,0,0,,53,41,200,200,25.1,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/1/11,18.57,1331,1330,0,0,0,,41,14,260,260,29.1,40
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/2/11,10.96,1249,1247,0,0,0,,24,12,230,230,19.9,25.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/3/11,8.05,1242,2358,0,0,0,,36,22,220,210,15,19.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/4/11,10.07,759,808,0,0,0,,30,13,280,280,19.9,25.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/5/11,6.04,2245,2247,0,0,0,,31,8,290,280,16.1,19.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/6/11,11.41,1612,1601,0,0,0,,28,18,300,320,21,25.9
